SalesOrderID,CustomerID,OrderDate,TotalDue
44361,13686,2011-09-08 00:00:00,3953.9884
44362,28259,2011-09-08 00:00:00,3953.9884
44363,28285,2011-09-08 00:00:00,3953.9884
44364,11092,2011-09-08 00:00:00,3729.364
44366,17502,2011-09-08 00:00:00,3953.9884
44367,25562,2011-09-08 00:00:00,772.5036
44368,14150,2011-09-09 00:00:00,3953.9884
44369,28250,2011-09-09 00:00:00,3953.9884
44370,18193,2011-09-09 00:00:00,3953.9884
44371,17514,2011-09-09 00:00:00,3953.9884
44372,17736,2011-09-09 00:00:00,3953.9884
44373,13767,2011-09-10 00:00:00,3953.9884
44374,14157,2011-09-10 00:00:00,3953.9884
44376,29399,2011-09-10 00:00:00,3729.364
44377,28234,2011-09-10 00:00:00,3953.9884
44379,11080,2011-09-10 00:00:00,3729.364
44380,17915,2011-09-10 00:00:00,3953.9884
44381,14191,2011-09-11 00:00:00,3953.9884
44382,11341,2011-09-11 00:00:00,3756.989
44383,28268,2011-09-11 00:00:00,3953.9884
44384,28296,2011-09-11 00:00:00,3953.9884
44385,28298,2011-09-11 00:00:00,3953.9884
44386,28587,2011-09-11 00:00:00,3953.9884
44387,11096,2011-09-11 00:00:00,3729.364
44388,17924,2011-09-11 00:00:00,3953.9884
44389,17925,2011-09-11 00:00:00,3953.9884
44390,17353,2011-09-11 00:00:00,3953.9884
44391,17730,2011-09-11 00:00:00,3953.9884
44392,17910,2011-09-11 00:00:00,3953.9884
44393,29398,2011-09-12 00:00:00,3756.989
44394,28246,2011-09-12 00:00:00,3953.9884
44395,28339,2011-09-12 00:00:00,3953.9884
44396,25901,2011-09-12 00:00:00,3756.989
44397,14596,2011-09-12 00:00:00,772.5036
44398,17733,2011-09-12 00:00:00,3953.9884
44399,28240,2011-09-13 00:00:00,3953.9884
44400,28588,2011-09-13 00:00:00,3953.9884
44401,17515,2011-09-13 00:00:00,3953.9884
44403,19844,2011-09-14 00:00:00,3729.364
44404,28221,2011-09-15 00:00:00,3953.9884
44405,28224,2011-09-15 00:00:00,3953.9884
44406,28299,2011-09-15 00:00:00,3953.9884
44407,11077,2011-09-15 00:00:00,3729.364
44408,11103,2011-09-15 00:00:00,3729.364
44409,25563,2011-09-15 00:00:00,772.5036
44410,28223,2011-09-16 00:00:00,3953.9884
44411,28584,2011-09-16 00:00:00,3953.9884
44412,11100,2011-09-16 00:00:00,3729.364
44414,28340,2011-09-17 00:00:00,3953.9884
44415,28355,2011-09-17 00:00:00,3953.9884
44417,17917,2011-09-17 00:00:00,3953.9884
44418,17919,2011-09-17 00:00:00,3953.9884
44419,17352,2011-09-17 00:00:00,3953.9884
44420,17512,2011-09-17 00:00:00,3953.9884
44421,13607,2011-09-18 00:00:00,3953.9884
44422,19353,2011-09-18 00:00:00,772.5036
44423,28586,2011-09-18 00:00:00,3953.9884
44424,17916,2011-09-18 00:00:00,3953.9884
44425,17504,2011-09-18 00:00:00,3953.9884
44426,13770,2011-09-19 00:00:00,3953.9884
44428,28362,2011-09-19 00:00:00,3953.9884
44429,28583,2011-09-19 00:00:00,3953.9884
44431,17725,2011-09-19 00:00:00,3953.9884
44432,14165,2011-09-20 00:00:00,3953.9884
44433,28270,2011-09-20 00:00:00,3953.9884
44434,28580,2011-09-20 00:00:00,3953.9884
44437,11076,2011-09-21 00:00:00,3756.989
44438,17909,2011-09-21 00:00:00,3953.9884
44439,14195,2011-09-22 00:00:00,3953.9884
44440,12261,2011-09-22 00:00:00,3953.9884
44441,22118,2011-09-22 00:00:00,3953.9884
44442,14599,2011-09-22 00:00:00,772.5036
44444,13697,2011-09-24 00:00:00,3953.9884
44446,17914,2011-09-25 00:00:00,3953.9884
44447,12265,2011-09-26 00:00:00,3953.9884
44449,28293,2011-09-26 00:00:00,3953.9884
44451,28295,2011-09-26 00:00:00,3953.9884
44452,20164,2011-09-26 00:00:00,772.5036
44453,17923,2011-09-26 00:00:00,3953.9884
44455,17513,2011-09-26 00:00:00,3953.9884
44456,25560,2011-09-26 00:00:00,772.5036
44457,28196,2011-09-27 00:00:00,3953.9884
44458,28247,2011-09-27 00:00:00,3953.9884
44459,28288,2011-09-27 00:00:00,3953.9884
44460,20150,2011-09-27 00:00:00,772.5036
44462,14155,2011-09-28 00:00:00,3953.9884
44464,22120,2011-09-28 00:00:00,3953.9884
44465,14613,2011-09-28 00:00:00,772.5036
44466,26640,2011-09-28 00:00:00,772.5036
44467,11070,2011-09-28 00:00:00,3756.989
44468,11075,2011-09-28 00:00:00,3729.364
44469,17734,2011-09-28 00:00:00,3953.9884
44470,17735,2011-09-28 00:00:00,3953.9884
44471,25561,2011-09-28 00:00:00,772.5036
44472,13685,2011-09-29 00:00:00,3953.9884
44474,14601,2011-09-29 00:00:00,772.5036
44475,11101,2011-09-29 00:00:00,3756.989
44476,17913,2011-09-29 00:00:00,3953.9884
44477,17922,2011-09-29 00:00:00,3953.9884
44478,17726,2011-09-29 00:00:00,3953.9884
44479,29391,2011-09-30 00:00:00,3729.364
44480,25891,2011-09-30 00:00:00,3729.364
44482,29668,2011-10-01 00:00:00,472.3108
44483,29611,2011-10-01 00:00:00,3398.5212
44484,29620,2011-10-01 00:00:00,9215.6816
44485,30058,2011-10-01 00:00:00,4560.2864
44486,29548,2011-10-01 00:00:00,680.0689
44487,29955,2011-10-01 00:00:00,47155.5779
44488,29888,2011-10-01 00:00:00,36996.9047
44489,29717,2011-10-01 00:00:00,11583.9419
44490,29539,2011-10-01 00:00:00,3816.3832
44493,30011,2011-10-01 00:00:00,7290.6993
44494,29509,2011-10-01 00:00:00,32153.46
44495,29813,2011-10-01 00:00:00,4589.8732
44497,29988,2011-10-01 00:00:00,1347.7377
44498,29946,2011-10-01 00:00:00,17380.5563
44499,29680,2011-10-01 00:00:00,13704.0978
44500,29865,2011-10-01 00:00:00,5303.3339
44501,29773,2011-10-01 00:00:00,22152.2446
44504,30074,2011-10-01 00:00:00,22503.6752
44505,30056,2011-10-01 00:00:00,39393.3135
44506,29749,2011-10-01 00:00:00,40145.6114
44508,29764,2011-10-01 00:00:00,4723.1073
44509,30117,2011-10-01 00:00:00,49116.1883
44510,29728,2011-10-01 00:00:00,1970.036
44511,29571,2011-10-01 00:00:00,11440.2727
44512,30042,2011-10-01 00:00:00,1889.2429
44513,29582,2011-10-01 00:00:00,49012.5587
44514,30107,2011-10-01 00:00:00,47939.4352
44515,29675,2011-10-01 00:00:00,6183.7133
44516,29585,2011-10-01 00:00:00,472.3108
44517,30076,2011-10-01 00:00:00,28042.2034
44518,29624,2011-10-01 00:00:00,142312.2199
44519,29569,2011-10-01 00:00:00,2417.4793
44524,29664,2011-10-01 00:00:00,4596.2216
44525,29510,2011-10-01 00:00:00,46666.5213
44526,29789,2011-10-01 00:00:00,18589.0781
44527,29558,2011-10-01 00:00:00,6899.6033
44528,30111,2011-10-01 00:00:00,122500.6617
44529,30010,2011-10-01 00:00:00,472.3108
44530,29861,2011-10-01 00:00:00,118206.3408
44531,29724,2011-10-01 00:00:00,25701.7581
44532,29493,2011-10-01 00:00:00,2417.4793
44533,29698,2011-10-01 00:00:00,21954.2042
44534,29515,2011-10-01 00:00:00,96937.2022
44535,29794,2011-10-01 00:00:00,26567.7564
44537,29541,2011-10-01 00:00:00,64.242
44538,29716,2011-10-01 00:00:00,65105.6812
44540,29742,2011-10-01 00:00:00,43514.8419
44541,30004,2011-10-01 00:00:00,57231.0827
44542,29807,2011-10-01 00:00:00,18308.0583
44543,29930,2011-10-01 00:00:00,415.5164
44544,29522,2011-10-01 00:00:00,23626.2532
44547,29705,2011-10-01 00:00:00,77692.7415
44548,30012,2011-10-01 00:00:00,472.3108
44549,29880,2011-10-01 00:00:00,55212.4098
44550,29906,2011-10-01 00:00:00,32294.6471
44551,29901,2011-10-01 00:00:00,46267.7358
44552,29507,2011-10-01 00:00:00,110276.574
44553,29968,2011-10-01 00:00:00,6840.4298
44554,29588,2011-10-01 00:00:00,816.1709
44555,29846,2011-10-01 00:00:00,33893.4937
44556,29523,2011-10-01 00:00:00,34445.2611
44558,29731,2011-10-01 00:00:00,944.6214
44562,29963,2011-10-01 00:00:00,21668.8078
44564,29853,2011-10-01 00:00:00,38899.0578
44566,29774,2011-10-01 00:00:00,43136.7848
44567,29521,2011-10-01 00:00:00,52872.0292
44568,29688,2011-10-01 00:00:00,2546.9658
44569,29511,2011-10-01 00:00:00,34509.5571
44570,29885,2011-10-01 00:00:00,65872.3967
44571,29448,2011-10-01 00:00:00,3756.989
44572,28664,2011-10-01 00:00:00,3953.9884
44573,25917,2011-10-01 00:00:00,3756.989
44574,11107,2011-10-01 00:00:00,3729.364
44575,11110,2011-10-01 00:00:00,3756.989
44576,28660,2011-10-01 00:00:00,3953.9884
44577,28667,2011-10-02 00:00:00,3953.9884
44578,28653,2011-10-02 00:00:00,3953.9884
44579,28662,2011-10-02 00:00:00,3953.9884
44580,13782,2011-10-03 00:00:00,3953.9884
44581,11108,2011-10-03 00:00:00,3729.364
44582,11134,2011-10-03 00:00:00,3756.989
44583,18210,2011-10-03 00:00:00,3953.9884
44584,28671,2011-10-04 00:00:00,3953.9884
44587,28627,2011-10-04 00:00:00,3953.9884
44589,11104,2011-10-04 00:00:00,3756.989
44591,17987,2011-10-05 00:00:00,772.5036
44592,28761,2011-10-05 00:00:00,3953.9884
44593,28645,2011-10-05 00:00:00,3953.9884
44594,18250,2011-10-05 00:00:00,3953.9884
44595,11124,2011-10-05 00:00:00,3756.989
44596,18238,2011-10-05 00:00:00,3953.9884
44601,11117,2011-10-06 00:00:00,3756.989
44602,14702,2011-10-07 00:00:00,3953.9884
44603,20167,2011-10-07 00:00:00,772.5036
44604,19364,2011-10-07 00:00:00,772.5036
44605,28672,2011-10-07 00:00:00,3953.9884
44606,28772,2011-10-07 00:00:00,3953.9884
44607,28774,2011-10-07 00:00:00,3953.9884
44608,18200,2011-10-07 00:00:00,3953.9884
44610,18241,2011-10-07 00:00:00,3953.9884
44611,13778,2011-10-08 00:00:00,3953.9884
44612,28675,2011-10-08 00:00:00,3953.9884
44613,28628,2011-10-08 00:00:00,3953.9884
44615,28654,2011-10-08 00:00:00,3953.9884
44617,28666,2011-10-08 00:00:00,3953.9884
44618,18205,2011-10-08 00:00:00,3953.9884
44619,13789,2011-10-09 00:00:00,3953.9884
44620,18204,2011-10-09 00:00:00,3953.9884
44621,18217,2011-10-09 00:00:00,3953.9884
44623,12301,2011-10-10 00:00:00,3953.9884
44624,19357,2011-10-10 00:00:00,772.5036
44626,18272,2011-10-10 00:00:00,3953.9884
44627,11109,2011-10-10 00:00:00,3729.364
44628,11356,2011-10-10 00:00:00,3729.364
44629,18209,2011-10-10 00:00:00,3953.9884
44630,28765,2011-10-11 00:00:00,3953.9884
44631,28629,2011-10-11 00:00:00,3953.9884
44633,18203,2011-10-11 00:00:00,3953.9884
44634,18213,2011-10-11 00:00:00,3953.9884
44635,18218,2011-10-11 00:00:00,3953.9884
44636,14705,2011-10-12 00:00:00,3953.9884
44637,28644,2011-10-12 00:00:00,3953.9884
44638,28651,2011-10-12 00:00:00,3953.9884
44642,25567,2011-10-12 00:00:00,772.5036
44643,12280,2011-10-13 00:00:00,3953.9884
44644,12279,2011-10-13 00:00:00,3953.9884
44645,11344,2011-10-13 00:00:00,3756.989
44646,29449,2011-10-13 00:00:00,3756.989
44647,28770,2011-10-13 00:00:00,3953.9884
44648,25916,2011-10-13 00:00:00,3756.989
44650,11147,2011-10-13 00:00:00,3729.364
44652,28407,2011-10-14 00:00:00,3729.364
44653,20170,2011-10-14 00:00:00,772.5036
44655,11105,2011-10-14 00:00:00,3756.989
44656,18275,2011-10-14 00:00:00,3953.9884
44657,11120,2011-10-14 00:00:00,3729.364
44658,18201,2011-10-14 00:00:00,3953.9884
